Sample_ID	Library	Barcode	input_reads	raw_reads	raw_total_bases	raw_p10_len	raw_median_len	raw_p90_len	raw_n50_len	raw_n_above_3kb	raw_pct_above_3kb	raw_mean_phred_all_bases	raw_mean_phred_per_read	canu_n_contigs_rep1	canu_n_contigs_rep2	canu_n_contigs_rep3	canu_n_contigs_rep4	canu_n_contigs_total	n_combined_contigs	n_unique_contigs	contig_min_len	contig_median_len	contig_max_len	contig_n50	contig_n_in_step4_range	contig_n_below_step4_min	contig_n_above_step4_max	contig_pct_in_step4_range	chim_n_keep	chim_n_drop	chim_median_uniformity	chim_pct_dropped	EO_normalised	BL_inferred	n_haps_OK	n_haps_REMOVED	n_haps_chimeric	n_haps_total	SI_status	Lab_action	Exclusion_stage	pass_si_threshold	failure_mode	recommended_action
Library010_barcode11	Library010	barcode11	551	20813	9192771	79	279	925	678	177	0.8504300196992264	30.95	29.05	1.0	1.0	1.0	1.0	4.0	4.0	4.0	3342.0	3353.0	3363.0	3354.0	4.0	0.0	0.0	100.0	4.0	0.0	0.547	0.0	EO18	BL5	12.0	0.0	4.0	12.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode12	Library010	barcode12	531	10623	5397749	92	315	1084	828	136	1.2802409865386426	31.44	29.89	4.0	2.0	4.0	3.0	13.0	13.0	12.0	1501.0	3551.0	3902.0	3724.0	8.0	4.0	0.0	66.7	7.0	5.0	0.285	41.7	EO18	BL5	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Step 4b — BLAST coverage filter	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library010_barcode13	Library010	barcode13	531	19605	9600728	75	278	1129	862	244	1.2445804641673042	31.32	29.35	3.0	2.0	9.0	4.0	18.0	18.0	18.0	1204.0	3347.0	3360.0	3358.0	12.0	6.0	0.0	66.7	10.0	8.0	0.279	44.4	EO18	BL5	26.0	0.0	22.0	26.0	SI	Re-PCR	Step 9 — dropped_abundance_filter	True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode14	Library010	barcode14	579	18531	10372810	92	351	1275	919	269	1.4516216070368573	31.29	29.71	3.0	2.0	2.0	2.0	9.0	9.0	9.0	1105.0	3364.0	3460.0	3364.0	7.0	2.0	0.0	77.8	6.0	3.0	0.33	33.3	EO18	BL5	16.0	0.0	8.0	16.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode15	Library010	barcode15	531	11689	5678159	67	284	1113	835	111	0.9496107451450081	31.24	29.2	2.0	2.0	6.0	2.0	12.0	12.0	12.0	2201.0	3355.0	3365.0	3355.0	8.0	4.0	0.0	66.7	9.0	3.0	0.459	25.0	EO18	BL5	20.0	0.0	12.0	20.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode16	Library010	barcode16	553	14529	7160091	88	313	1060	771	124	0.8534654828274486	31.2	29.39	5.0	2.0	2.0	2.0	11.0	11.0	11.0	1338.0	3348.0	3365.0	3350.0	7.0	4.0	0.0	63.6	6.0	5.0	0.24	45.5	EO18	BL5	17.0	0.0	11.0	17.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode17	Library010	barcode17	577	13944	6911492	82	310	1116	814	105	0.7530120481927711	31.22	29.24	5.0	3.0	4.0	2.0	14.0	14.0	14.0	1815.0	3311.0	3360.0	3319.0	8.0	6.0	0.0	57.1	8.0	6.0	0.278	42.9	EO18	BL5	8.0	12.0	12.0	20.0	pSI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode18	Library010	barcode18	565	13108	6017411	69	277	990	748	101	0.7705218187366494	31.51	29.56	2.0	2.0	2.0	4.0	10.0	10.0	10.0	2937.0	3352.0	3363.0	3353.0	9.0	1.0	0.0	90.0	9.0	1.0	0.451	10.0	EO18	BL5	14.0	0.0	22.0	14.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode19	Library010	barcode19	516	18688	9049859	60	271	1143	871	211	1.129066780821918	31.33	28.96	1.0	1.0	1.0	1.0	4.0	4.0	3.0	3350.0	3352.0	3353.0	3352.0	3.0	0.0	0.0	100.0	3.0	0.0	0.731	0.0	EO18	BL5	12.0	0.0	0.0	12.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode20	Library010	barcode20	525	10872	5072147	79	278	1009	751	113	1.0393671817512877	31.33	29.31	5.0	2.0	1.0	1.0	9.0	9.0	9.0	2255.0	3348.0	3397.0	3348.0	6.0	3.0	0.0	66.7	7.0	2.0	0.242	22.2	EO18	BL5	14.0	0.0	10.0	14.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode21	Library010	barcode21	528	15881	7509853	74	267	1099	842	179	1.1271330520748064	31.05	28.91	5.0	2.0	5.0	4.0	16.0	16.0	16.0	1366.0	3286.0	3360.0	3358.0	8.0	8.0	0.0	50.0	12.0	4.0	0.272	25.0	EO18	BL5	26.0	0.0	6.0	26.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode22	Library010	barcode22	544	14728	6582213	58	253	987	765	113	0.767246061922868	31.22	28.78	1.0	1.0	1.0	1.0	4.0	4.0	3.0	3347.0	3351.0	3354.0	3351.0	3.0	0.0	0.0	100.0	3.0	0.0	0.741	0.0	EO18	BL5	4.0	0.0	8.0	4.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode23	Library010	barcode23	550	17481	8480813	85	315	1048	757	152	0.8695154739431382	31.33	29.52	2.0	1.0	2.0	2.0	7.0	7.0	7.0	3340.0	3345.0	3358.0	3345.0	7.0	0.0	0.0	100.0	7.0	0.0	0.333	0.0	EO18	BL5	22.0	0.0	6.0	22.0	SI	Re-DNA-extraction	Step 9 — too_many_alleles	True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode24	Library010	barcode24	540	24996	13005189	76	305	1222	910	327	1.3082093134901585	31.07	28.94	2.0	2.0	1.0	2.0	7.0	7.0	6.0	1459.0	3358.0	3371.0	3359.0	4.0	2.0	0.0	66.7	6.0	0.0	0.334	0.0	EO18	BL5	7.0	0.0	9.0	7.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode25	Library010	barcode25	630	20693	10319532	75	333	1125	831	94	0.4542598946503648	30.93	29.16	5.0	3.0	2.0	2.0	12.0	12.0	12.0	1103.0	3362.0	3536.0	3375.0	7.0	5.0	0.0	58.3	8.0	4.0	0.307	33.3	EO18	BL5	8.0	0.0	16.0	8.0	SI	Re-PCR	Step 9 — dropped_abundance_filter	True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode26	Library010	barcode26	555	13102	6010681	75	273	1036	764	119	0.908258281178446	31.38	29.4	2.0	2.0	2.0	3.0	9.0	9.0	7.0	3383.0	3399.0	3406.0	3399.0	7.0	0.0	0.0	100.0	6.0	1.0	0.514	14.3	EO18	BL5	8.0	0.0	20.0	8.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode27	Library010	barcode27	553	13252	7315004	97	374	1191	842	141	1.0639903410805915	31.31	29.69	2.0	3.0	5.0	4.0	14.0	14.0	14.0	1514.0	3108.0	3374.0	3324.0	7.0	7.0	0.0	50.0	8.0	6.0	0.265	42.9	EO18	BL5	16.0	0.0	12.0	16.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode28	Library010	barcode28	578	19840	10240474	87	338	1132	815	173	0.871975806451613	31.44	29.74	12.0	3.0	2.0	4.0	21.0	21.0	21.0	1329.0	3341.0	3363.0	3351.0	16.0	5.0	0.0	76.2	14.0	7.0	0.346	33.3	EO18	BL5	39.0	0.0	25.0	39.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode29	Library010	barcode29	554	15176	8274992	78	340	1291	941	214	1.4101212440695836	31.37	29.62	7.0	9.0	2.0	2.0	20.0	20.0	20.0	1246.0	2282.0	3367.0	3358.0	8.0	12.0	0.0	40.0	15.0	5.0	0.344	25.0	EO18	BL5	21.0	1.0	10.0	22.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode30	Library010	barcode30	543	17389	8810764	88	315	1158	825	184	1.058140203576974	31.47	29.65	2.0	1.0	3.0	3.0	9.0	9.0	7.0	2807.0	2945.0	3365.0	2945.0	2.0	5.0	0.0	28.6	5.0	2.0	0.732	28.6	EO18	BL5	4.0	0.0	4.0	4.0	SI	Re-PCR	Step 9 — dropped_abundance_filter	True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode31	Library010	barcode31	524	11005	5725607	89	309	1143	860	166	1.5084052703316675	31.29	29.33	2.0	2.0	2.0	3.0	9.0	9.0	5.0	1505.0	2460.0	3926.0	3552.0	2.0	3.0	0.0	40.0	3.0	2.0	0.216	40.0	EO18	BL5	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Step 4b — BLAST coverage filter	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library010_barcode32	Library010	barcode32	526	13827	6594997	75	271	1060	815	133	0.9618861647501266	31.26	29.19	2.0	2.0	5.0	4.0	13.0	13.0	10.0	1291.0	3321.0	3326.0	3321.0	6.0	4.0	0.0	60.0	10.0	0.0	0.508	0.0	EO18	BL5	15.0	0.0	9.0	15.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode33	Library010	barcode33	555	12223	6231789	83	321	1131	838	125	1.022662194224004	31.08	29.19	2.0	2.0	3.0	2.0	9.0	9.0	8.0	1562.0	2473.0	3823.0	3365.0	4.0	4.0	0.0	50.0	7.0	1.0	0.256	12.5	EO76	BL3	12.0	0.0	4.0	12.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode34	Library010	barcode34	567	21402	11290754	84	348	1178	840	209	0.9765442482011027	31.28	29.82	1.0	2.0	3.0	3.0	9.0	9.0	9.0	2905.0	3361.0	3368.0	3361.0	7.0	2.0	0.0	77.8	7.0	2.0	0.287	22.2	EO76	BL3	12.0	8.0	8.0	20.0	pSI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode35	Library010	barcode35	599	13272	6469141	83	339	1003	763	65	0.48975286317058475	30.61	29.24	1.0	2.0	2.0	1.0	6.0	6.0	4.0	1605.0	3674.0	3921.0	3921.0	3.0	1.0	0.0	75.0	2.0	2.0	0.353	50.0	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Step 4b — BLAST coverage filter	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library010_barcode36	Library010	barcode36	526	12192	5969010	64	277	1156	886	141	1.156496062992126	31.02	28.67	2.0	1.0	1.0	2.0	6.0	6.0	5.0	2819.0	3345.0	3349.0	3345.0	4.0	1.0	0.0	80.0	5.0	0.0	0.296	0.0	EO27	BL4	15.0	0.0	1.0	15.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode37	Library010	barcode37	556	11619	5884734	89	327	1124	794	128	1.1016438591961444	31.28	29.51	3.0	2.0	3.0	3.0	11.0	11.0	11.0	1159.0	3359.0	3362.0	3359.0	9.0	2.0	0.0	81.8	9.0	2.0	0.351	18.2	EO18	BL5	17.0	0.0	19.0	17.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode38	Library010	barcode38	543	10640	4357778	61	243	830	655	56	0.5263157894736842	31.05	28.86	2.0	2.0	3.0	3.0	10.0	10.0	9.0	2249.0	3304.0	3320.0	3304.0	6.0	3.0	0.0	66.7	7.0	2.0	0.429	22.2	EO18	BL5	15.0	0.0	9.0	15.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode39	Library010	barcode39	547	12421	6534356	86	326	1212	878	139	1.1190725384429594	31.32	29.61	1.0	2.0	2.0	2.0	7.0	7.0	5.0	1631.0	3325.0	3356.0	3325.0	4.0	1.0	0.0	80.0	5.0	0.0	0.45	0.0	EO18	BL5	12.0	0.0	4.0	12.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode40	Library010	barcode40	669	14593	6047375	69	288	907	648	28	0.1918728157335709	30.68	28.86	2.0	2.0	2.0	2.0	8.0	8.0	8.0	3116.0	3358.0	3368.0	3363.0	7.0	1.0	0.0	87.5	5.0	3.0	0.358	37.5	EO18	BL5	2.0	0.0	26.0	2.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	chimera_dominated	Template-difficult amplicon — re-sequencing won't shift the chimera:clean ratio. Consider primer redesign, different polymerase, or longer-fragment library prep.
Library010_barcode41	Library010	barcode41	627	21062	10620689	82	350	1102	786	124	0.5887380115848447	30.88	29.48	3.0	3.0	3.0	2.0	11.0	11.0	11.0	2140.0	3106.0	3395.0	3359.0	5.0	6.0	0.0	45.5	9.0	2.0	0.393	18.2	EO76	BL3	4.0	0.0	8.0	4.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode42	Library010	barcode42	579	16424	8615363	85	356	1140	798	157	0.9559181685338529	31.02	29.34	1.0	1.0	1.0	1.0	4.0	4.0	3.0	3518.0	3519.0	3519.0	3519.0	3.0	0.0	0.0	100.0	2.0	1.0	0.205	33.3	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Step 4b — BLAST coverage filter	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library010_barcode43	Library010	barcode43	559	12553	6150301	79	303	1081	804	134	1.0674739106189757	31.06	29.08	3.0	2.0	2.0	2.0	9.0	9.0	7.0	1349.0	3879.0	3920.0	3879.0	6.0	1.0	0.0	85.7	3.0	4.0	0.177	57.1	EO76	BL3	2.0	0.0	10.0	2.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	chimera_dominated	Template-difficult amplicon — re-sequencing won't shift the chimera:clean ratio. Consider primer redesign, different polymerase, or longer-fragment library prep.
Library010_barcode44	Library010	barcode44	566	24282	13235090	90	354	1215	862	289	1.1901820278395518	31.32	29.77	2.0	3.0	2.0	2.0	9.0	9.0	9.0	3339.0	3361.0	3368.0	3361.0	9.0	0.0	0.0	100.0	8.0	1.0	0.378	11.1	EO76	BL3	24.0	1.0	11.0	25.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode45	Library010	barcode45	560	20796	11140371	78	330	1249	915	286	1.3752644739372957	31.12	29.29	3.0	3.0	1.0	2.0	9.0	9.0	9.0	1566.0	3365.0	3929.0	3377.0	7.0	2.0	0.0	77.8	5.0	4.0	0.212	44.4	EO76	BL3	8.0	0.0	16.0	8.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode46	Library010	barcode46	723	20690	8976515	90	331	904	650	7	0.033832769453842435	30.58	29.12	2.0	4.0	2.0	3.0	11.0	11.0	11.0	1244.0	3273.0	3920.0	3363.0	6.0	5.0	0.0	54.5	7.0	4.0	0.284	36.4	EO76	BL3	8.0	0.0	12.0	8.0	SI	Re-PCR	Step 9 — no_functional_proteins	True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode47	Library010	barcode47	519	16616	8454196	82	319	1072	836	219	1.318006740491093	30.89	29.1	5.0	3.0	3.0	5.0	16.0	16.0	16.0	2104.0	3919.0	3930.0	3919.0	12.0	4.0	0.0	75.0	9.0	7.0	0.226	43.8	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Step 4b — BLAST coverage filter	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library010_barcode48	Library010	barcode48	520	13799	7486069	75	326	1216	902	230	1.6667874483658238	31.22	29.3	4.0	1.0	2.0	2.0	9.0	9.0	9.0	3489.0	3881.0	3901.0	3881.0	9.0	0.0	0.0	100.0	4.0	5.0	0.18	55.6	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Step 4b — BLAST coverage filter	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library010_barcode49	Library010	barcode49	604	19106	9929825	82	366	1118	807	124	0.6490107819533131	30.9	29.22	2.0	2.0	2.0	2.0	8.0	8.0	7.0	3325.0	3874.0	3900.0	3874.0	7.0	0.0	0.0	100.0	7.0	0.0	0.424	0.0	EO76	BL3	8.0	0.0	8.0	8.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode50	Library010	barcode50	590	24869	12672061	84	355	1070	821	140	0.5629498572520004	30.87	29.22	3.0	1.0	1.0	6.0	11.0	11.0	10.0	2436.0	3889.0	3919.0	3910.0	8.0	2.0	0.0	80.0	8.0	2.0	0.355	20.0	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Step 4b — BLAST coverage filter	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library010_barcode51	Library010	barcode51	566	24666	12759641	81	331	1158	845	261	1.0581367063974703	31.2	29.22	2.0	2.0	1.0	3.0	8.0	8.0	8.0	2484.0	3359.0	3367.0	3360.0	7.0	1.0	0.0	87.5	7.0	1.0	0.426	12.5	EO76	BL3	21.0	0.0	7.0	21.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode52	Library010	barcode52	553	17910	8861696	78	316	1103	820	192	1.0720268006700169	31.1	29.13	3.0	2.0	2.0	2.0	9.0	9.0	6.0	2758.0	3616.0	3913.0	3909.0	4.0	2.0	0.0	66.7	3.0	3.0	0.205	50.0	EO76	BL3	15.0	0.0	1.0	15.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode53	Library010	barcode53	532	25395	12527411	77	308	1089	802	229	0.9017523134475289	31.02	28.99	3.0	4.0	2.0	4.0	13.0	13.0	13.0	1268.0	3329.0	3519.0	3330.0	8.0	5.0	0.0	61.5	9.0	4.0	0.307	30.8	EO76	BL3	0.0	4.0	20.0	4.0	SC	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode54	Library010	barcode54	530	13602	7288074	79	328	1223	894	190	1.3968534039111895	31.35	29.16	1.0	1.0	1.0	1.0	4.0	4.0	2.0	3518.0	3518.0	3519.0	3519.0	2.0	0.0	0.0	100.0	2.0	0.0	0.46	0.0	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Step 4b — BLAST coverage filter	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library010_barcode55	Library010	barcode55	560	24051	11367912	78	287	1041	779	226	0.9396698681967486	31.05	29.16	4.0	2.0	3.0	4.0	13.0	13.0	12.0	1141.0	3324.0	3509.0	3330.0	8.0	4.0	0.0	66.7	10.0	2.0	0.362	16.7	EO76	BL3	0.0	0.0	24.0	0.0	Insufficient_data	Re-sequence (SI status uncertain)	Step 25b — SI status	False	chimera_dominated	Template-difficult amplicon — re-sequencing won't shift the chimera:clean ratio. Consider primer redesign, different polymerase, or longer-fragment library prep.
Library010_barcode56	Library010	barcode56	602	22308	11218377	82	350	1089	762	146	0.6544737313968083	30.77	29.11	2.0	2.0	1.0	3.0	8.0	8.0	7.0	3049.0	3327.0	3524.0	3327.0	5.0	2.0	0.0	71.4	6.0	1.0	0.371	14.3	EO76	BL3	12.0	0.0	4.0	12.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode57	Library010	barcode57	582	26050	13829782	86	339	1194	874	301	1.1554702495201536	31.09	29.55	2.0	2.0	1.0	2.0	7.0	7.0	7.0	3352.0	3577.0	3579.0	3577.0	7.0	0.0	0.0	100.0	7.0	0.0	0.322	0.0	EO70	BL2	16.0	0.0	8.0	16.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode58	Library010	barcode58	559	12187	7129795	94	400	1268	895	102	0.8369574136374826	31.13	29.79	2.0	1.0	1.0	3.0	7.0	7.0	7.0	2196.0	3895.0	3896.0	3895.0	6.0	1.0	0.0	85.7	4.0	3.0	0.224	42.9	EO70	BL2	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Step 4b — BLAST coverage filter	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library010_barcode59	Library010	barcode59	553	18821	10196073	88	349	1222	872	246	1.3070506349290685	31.45	29.85	1.0	2.0	2.0	2.0	7.0	7.0	5.0	3362.0	3581.0	3589.0	3581.0	5.0	0.0	0.0	100.0	5.0	0.0	0.364	0.0	EO70	BL2	4.0	0.0	12.0	4.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode60	Library010	barcode60	548	23910	12360703	93	341	1103	797	235	0.9828523630280217	31.15	29.54	2.0	2.0	1.0	1.0	6.0	6.0	4.0	3325.0	3612.0	3900.0	3898.0	4.0	0.0	0.0	100.0	4.0	0.0	0.435	0.0	EO76	BL3	4.0	0.0	8.0	4.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode61	Library010	barcode61	528	17517	9669325	80	356	1181	868	245	1.3986413198607068	31.15	29.29	1.0	5.0	3.0	1.0	10.0	10.0	8.0	2989.0	3833.0	3881.0	3875.0	7.0	1.0	0.0	87.5	7.0	1.0	0.299	12.5	EO76	BL3	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Step 4b — BLAST coverage filter	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library010_barcode62	Library010	barcode62	546	9535	5111719	89	354	1140	825	95	0.9963293130571578	31.33	29.5	3.0	2.0	4.0	3.0	12.0	12.0	8.0	1414.0	2447.0	3900.0	3365.0	4.0	4.0	0.0	50.0	8.0	0.0	0.427	0.0	EO76	BL3	8.0	0.0	4.0	8.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode63	Library010	barcode63	550	22246	12030975	86	346	1200	869	281	1.263148431178639	31.11	29.26	2.0	3.0	2.0	3.0	10.0	10.0	10.0	1497.0	3360.0	3899.0	3733.0	7.0	3.0	0.0	70.0	8.0	2.0	0.343	20.0	EO76	BL3	4.0	0.0	12.0	4.0	SI	Re-PCR	Step 9 — dropped_abundance_filter	True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode64	Library010	barcode64	587	25794	13058556	81	342	1095	800	189	0.732728541521284	30.94	29.18	2.0	3.0	2.0	2.0	9.0	9.0	8.0	2280.0	3578.0	3900.0	3823.0	7.0	1.0	0.0	87.5	5.0	3.0	0.367	37.5	EO76	BL3	8.0	0.0	8.0	8.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
Library010_barcode65	Library010	barcode65	662	17404	7875780	86	327	959	685	34	0.19535738910595266	29.97	28.68	1.0	1.0	2.0	2.0	6.0	6.0	6.0	1766.0	3892.0	3894.0	3893.0	4.0	2.0	0.0	66.7	4.0	2.0	0.249	33.3	EO70	BL2	0.0	0.0	0.0	0.0	Insufficient_data	Re-PCR	Step 4b — BLAST coverage filter	False	PCR_amplicon_failure	Re-amplify the SRK amplicon from existing DNA; existing reads cannot be salvaged.
Library010_barcode66	Library010	barcode66	606	14355	7636945	93	366	1174	823	107	0.7453848833159178	31.04	29.6	2.0	2.0	2.0	2.0	8.0	8.0	8.0	3362.0	3477.0	3591.0	3583.0	8.0	0.0	0.0	100.0	7.0	1.0	0.277	12.5	EO70	BL2	8.0	0.0	20.0	8.0	SI	Functional / not flagged		True	none — SI call achieved	Use directly (sample is functional in current dataset).
